,Date (day),Tick,Total Swap Fees Earned (USDC),Representative Liquidity,Daily % Return
28806,2024-12-21,195039,60.006449190000005,7.000872655367482e+18,8.571281345046865e-16
28807,2024-12-21,195040,106.45830416700001,7.000872655367482e+18,1.520643345588921e-15
28809,2024-12-21,195043,15.387061700999999,7.000872655367482e+18,2.1978776730359365e-16
28810,2024-12-21,195044,80.73674052300001,7.000872655367482e+18,1.153238238965826e-15
28814,2024-12-21,195050,108.31390584300001,7.001055681169759e+18,1.5471081901880058e-15
28817,2024-12-21,195056,65.755542765,7.001055681169759e+18,9.392232508856915e-16
28821,2024-12-21,195062,15.615478092,6.980013983630374e+18,2.2371700298339854e-16
28822,2024-12-21,195063,130.75973259600002,6.980013983630374e+18,1.8733448514954204e-15
28824,2024-12-21,195065,130.468751856,6.980013983630374e+18,1.869176081337045e-15
28828,2024-12-21,195070,2.6195940149999952,6.980013983630374e+18,3.752992502799427e-17
28830,2024-12-21,195075,223.16155992,6.980013983630374e+18,3.1971506137861842e-15
28832,2024-12-21,195077,48.818238126,6.930887496540906e+18,7.043576764211565e-16
28835,2024-12-21,195081,209.551021458,6.930887496540906e+18,3.023437064338204e-15
28836,2024-12-21,195082,70.95369054,6.930887496540906e+18,1.0237316732584656e-15
28837,2024-12-21,195083,23.003014607999994,6.930891123547751e+18,3.318911550903908e-16
28840,2024-12-21,195089,254.76233009400002,6.930887385654496e+18,3.675753419703592e-15
28843,2024-12-21,195095,53.912655842999996,6.930887496540906e+18,7.778607843498676e-16
28848,2024-12-21,195100,130.906268538,6.930887496540906e+18,1.8887374611596737e-15
28850,2024-12-21,195103,90.017907414,6.930887496540906e+18,1.298793371829026e-15
28852,2024-12-21,195106,154.44054768,6.930887496540906e+18,2.2282939631768484e-15
28857,2024-12-21,195112,155.93450396100002,6.930887496540906e+18,2.2498490134030365e-15
28859,2024-12-21,195115,56.560646322,6.930887496540906e+18,8.160664323324897e-16
28864,2024-12-21,195121,100.901852838,6.930887163881676e+18,1.4558288203539219e-15
28866,2024-12-21,195130,88.48337445,6.953310100004653e+18,1.2725360033912595e-15
28867,2024-12-21,195138,75.568989993,6.952177893431517e+18,1.086982973557082e-15
28869,2024-12-21,195145,69.650617092,6.952177893431517e+18,1.0018532057099195e-15
28871,2024-12-21,195152,100.537151955,6.952177893431517e+18,1.4461245597582945e-15
28874,2024-12-21,195161,44.114541912,6.952177893431517e+18,6.345427661406626e-16
28876,2024-12-21,195165,2.719507154999999,6.952177893431517e+18,3.9117341309252383e-17
28878,2024-12-21,195169,72.769207005,6.952177893431517e+18,1.0467109461303204e-15
28880,2024-12-21,195172,92.944763019,6.952177893431517e+18,1.3369157758004883e-15
28881,2024-12-21,195175,8.844967611,6.953310100004653e+18,1.2720513660097054e-16
28884,2024-12-21,195181,21.641500419000007,6.952177893431517e+18,3.112909472504595e-16
28886,2024-12-21,195186,139.97549598,6.952177893431517e+18,2.013404980793863e-15
28889,2024-12-21,195190,63.684378702,6.952177893431517e+18,9.160349415421258e-16
28890,2024-12-21,195191,248.91901861800002,6.952177893431517e+18,3.580446623110451e-15
28893,2024-12-21,195197,83.634687309,6.953310100004653e+18,1.2028039323162652e-15
28898,2024-12-21,195205,69.14027587199999,6.953310100004653e+18,9.943505305761313e-16
28900,2024-12-21,195215,88.18781919,6.953310100004653e+18,1.26828543415518e-15
28902,2024-12-21,195219,88.67304320699999,6.953310100004653e+18,1.2752637511009418e-15
28903,2024-12-21,195221,5.922545304,6.953310100004653e+18,8.517591217449135e-17
28904,2024-12-21,195222,30.0,6.930892937051175e+18,4.328446604567496e-16
28905,2024-12-21,195223,44.996899665,6.930892937051175e+18,6.492222585701119e-16
28907,2024-12-21,195225,82.51482943500001,6.930898377561443e+18,1.1905358431186795e-15
28910,2024-12-21,195229,46.540277517,6.930898377561443e+18,6.714898268840967e-16
28911,2024-12-21,195233,116.757317844,6.930898377561443e+18,1.6845913975884857e-15
28913,2024-12-21,195238,15.811757946000002,6.930898377561443e+18,2.2813432090116993e-16
28915,2024-12-21,195240,112.434806808,6.930898377561443e+18,1.6222255858202167e-15
28916,2024-12-21,195244,52.285398752999996,6.930894750554598e+18,7.543816582817999e-16
28918,2024-12-21,195247,98.767909704,6.930898377561443e+18,1.4250376260566435e-15
28919,2024-12-21,195249,45.794404773,6.930898377561443e+18,6.607282675108596e-16
28921,2024-12-21,195253,46.670926257000005,8.396630566086692e+18,5.55829220896059e-16
28923,2024-12-21,195256,53.63544594900001,8.396630566086692e+18,6.387734404515689e-16
28924,2024-12-21,195257,38.217441597,8.397327156310342e+18,4.551143582429169e-16
28927,2024-12-21,195268,50.81632591799999,8.397327156310342e+18,6.051488166661821e-16
28930,2024-12-21,195278,10.242143817,8.396773102989026e+18,1.2197714159209652e-16
28933,2024-12-21,195284,51.332081382,1.1792954299565533e+19,4.3527754011470333e-16
28935,2024-12-21,195288,63.946291433999995,8.401506697652238e+18,7.611288514698141e-16
28937,2024-12-22,195034,117.065162178,8.401506697652238e+18,1.3933829536875013e-15
28940,2024-12-22,195038,75.02326013999999,8.401506697652238e+18,8.929738776613115e-16
28941,2024-12-22,195039,89.454777501,8.401506697652238e+18,1.0647468450628947e-15
28944,2024-12-22,195046,53.731118112000004,7.927675792978285e+18,6.777663405407021e-16
28947,2024-12-22,195052,44.654030034,8.401561776076275e+18,5.314967767201787e-16
28948,2024-12-22,195054,32.333797581000006,8.401561776076275e+18,3.8485460730731716e-16
28949,2024-12-22,195056,94.38164217,8.401561776076275e+18,1.1233821125823874e-15
28951,2024-12-22,195059,24.726956891999997,8.401561776076275e+18,2.9431381391982173e-16
28955,2024-12-22,195067,42.16652853,8.401208740743536e+18,5.019102587643611e-16
28956,2024-12-22,195068,15.130517450999998,8.401569491256075e+18,1.800915586873032e-16
28959,2024-12-22,195071,2.0711469480000004,8.40136245398793e+18,2.4652512724491196e-17
28960,2024-12-22,195073,107.294983335,8.401569491256075e+18,1.2770826147027307e-15
28962,2024-12-22,195076,68.933440689,8.423284723676877e+18,8.183676908752246e-16
28964,2024-12-22,195079,25.276875,8.423292836567463e+18,3.000830612259761e-16
28965,2024-12-22,195081,71.468542077,8.423214943597508e+18,8.48471071384962e-16
28968,2024-12-22,195088,124.62228659399999,8.423260385005117e+18,1.4795017712600875e-15
28972,2024-12-22,195104,77.138341875,8.423077359202841e+18,9.157976186781735e-16
28974,2024-12-22,195111,125.174901135,8.42542535769377e+18,1.4856804947028004e-15
28977,2024-12-22,195120,46.112247546,8.425130043579909e+18,5.473179322749838e-16
28978,2024-12-22,195122,68.435423919,8.426012357316503e+18,8.121923042229571e-16
28979,2024-12-22,195124,86.27814314999999,8.424867672473374e+18,1.0240890006129964e-15
28980,2024-12-22,195128,38.039910864,8.423077359202841e+18,4.51615356737031e-16
28982,2024-12-22,195132,110.89383594,8.423077359202841e+18,1.316547755777646e-15
28985,2024-12-22,195138,115.940265927,8.423020301389701e+18,1.3764690310418841e-15
28988,2024-12-22,195142,10.335655928999998,8.423020301389701e+18,1.2270724228570047e-16
28991,2024-12-22,195147,100.096842777,8.423020301389701e+18,1.1883723319589434e-15
28992,2024-12-22,195149,23.163940566,8.42481345776946e+18,2.749490025163459e-16
28994,2024-12-22,195153,56.16567471599999,3.1887442879739245e+19,1.7613728052081195e-16
28995,2024-12-22,195154,46.421687061,8.423077359202841e+18,5.511250233298741e-16
28997,2024-12-22,195156,57.023095178999995,8.424955129508886e+18,6.768355949965045e-16
28998,2024-12-22,195158,185.994158187,8.423103045000185e+18,2.2081429752590176e-15
29002,2024-12-22,195162,295.735534461,8.423618402413192e+18,3.510789785732434e-15
29004,2024-12-22,195165,111.406056222,8.423618402413192e+18,1.3225439579514247e-15
29009,2024-12-22,195173,61.78855700100001,8.423104474217095e+18,7.335603777696594e-16
29010,2024-12-22,195175,31.103561166,8.423104474217095e+18,3.6926481514276827e-16
29012,2024-12-22,195178,25.947804299999998,3.1887442879739245e+19,8.137311103264038e-17
29013,2024-12-22,195179,26.702477142000003,8.423104474217095e+18,3.1701467343466527e-16
29014,2024-12-22,195180,57.351777879,8.42481345776946e+18,6.807483413903904e-16
29015,2024-12-22,195181,48.729154833,8.424215738976207e+18,5.78441440044626e-16
29018,2024-12-22,195186,149.42819995800002,8.422963243576562e+18,1.774057367185539e-15
29019,2024-12-22,195190,62.55290161800001,8.422963243576562e+18,7.426472110715133e-16
29021,2024-12-22,195192,189.01795165500002,8.42478492886289e+18,2.2435937920199485e-15
29022,2024-12-22,195193,51.131383023000005,8.423020301389701e+18,6.070433311737823e-16
29023,2024-12-22,195196,52.851686990999994,8.423020301389701e+18,6.27467168543807e-16
29027,2024-12-22,195201,80.93860395,8.424934777256982e+18,9.60703033197276e-16
29030,2024-12-22,195204,45.822862467,8.423020301389701e+18,5.440193757984859e-16
29033,2024-12-22,195207,23.215861119,8.424322272977884e+18,2.7558135084014903e-16
29034,2024-12-22,195208,76.18614518700001,8.424322272977884e+18,9.043593385710923e-16
29040,2024-12-22,195217,151.560241662,3.1887442879739245e+19,4.752975716290468e-16
29043,2024-12-22,195224,45.233197617,8.424955129508886e+18,5.368954127549968e-16
29044,2024-12-22,195225,90.0,8.423103045000185e+18,1.068489837049097e-15
29046,2024-12-22,195230,190.266247707,8.42312873079753e+18,2.258854800726582e-15
29047,2024-12-22,195231,96.88987301700001,8.424893358270718e+18,1.1500427233524947e-15
29048,2024-12-22,195233,67.771886343,8.423180102392219e+18,8.045878815265093e-16
29052,2024-12-22,195239,1.4887823310000001,8.424505298780161e+18,1.7672044567596992e-17
29054,2024-12-22,195241,49.37190159299999,8.423327084297256e+18,5.861330220102572e-16
29058,2024-12-22,195246,51.049534821,8.42334961173303e+18,6.060479164950273e-16
29060,2024-12-22,195248,95.396399532,6.126958058588416e+19,1.5569944925325356e-16
29061,2024-12-22,195251,102.240369462,8.423336095271565e+18,1.213775258467872e-15
29062,2024-12-22,195252,50.772285258000004,8.401414925573333e+18,6.043301718553697e-16
29065,2024-12-22,195257,117.93065958,8.401679949625254e+18,1.4036557008489729e-15
29066,2024-12-22,195258,156.46133719800002,8.401414925573333e+18,1.862321270691469e-15
29068,2024-12-22,195262,0.8698584300000075,8.401679949625254e+18,1.0353386884712341e-17
29074,2024-12-22,195271,217.14451006800002,8.423363128194494e+18,2.577883759292992e-15
29079,2024-12-22,195283,68.600990208,8.423363128194493e+18,8.144133069412655e-16
29080,2024-12-22,195284,134.06793741299998,8.423363128194493e+18,1.5916200616384537e-15
29083,2024-12-22,195290,68.763713415,8.42334961173303e+18,8.163464249331148e-16
29084,2024-12-22,195293,65.811052131,8.423363128194494e+18,7.812918798516319e-16
29085,2024-12-22,195296,80.05378320000001,8.423363128194494e+18,9.503779189103905e-16
29088,2024-12-22,195300,55.309361235,8.424310594130261e+18,6.56544658663671e-16
29090,2024-12-22,195303,50.773259820000014,8.423309062348636e+18,6.027709471916624e-16
29091,2024-12-22,195305,17.706270050999997,8.423309062348636e+18,2.102056320139704e-16
29093,2024-12-22,195308,63.05236252500001,8.423309062348636e+18,7.485462311579883e-16
29096,2024-12-22,195314,87.322172322,8.423214943597508e+18,1.0366846020992692e-15
29097,2024-12-22,195315,111.96488656799998,8.423214943597508e+18,1.3292417125494892e-15
29099,2024-12-22,195318,86.99334339,8.423292836567463e+18,1.0327712104741482e-15
29103,2024-12-22,195322,51.478553487,8.401643905728015e+18,6.12720011281403e-16
29105,2024-12-22,195326,70.042764285,8.401387892650404e+18,8.337046828450086e-16
29106,2024-12-22,195327,65.89533329400001,8.401489655101411e+18,7.843291606505538e-16
29109,2024-12-22,195332,119.672486448,6.126958058588416e+19,1.953212104663423e-16
29112,2024-12-22,195339,7.161852995999998,8.42334961173303e+18,8.502381268876848e-17
29113,2024-12-22,195340,82.633998333,8.423154811722032e+18,9.810338309109894e-16
29117,2024-12-22,195347,125.17041573600001,8.423154811722032e+18,1.4860277239806559e-15
29120,2024-12-22,195351,49.029881607,8.422846310468826e+18,5.821058559036077e-16
29122,2024-12-22,195354,61.99134505799999,8.422846310468826e+18,7.359904570614143e-16
29123,2024-12-22,195356,37.761213948000005,8.422846310468826e+18,4.483189239849512e-16
29124,2024-12-22,195360,129.134073195,8.422846310468826e+18,1.5331405612197647e-15
29127,2024-12-22,195367,36.0,8.401489655101411e+18,4.2849543923607266e-16
29129,2024-12-22,195370,5.1667239899999995,8.401163131899586e+18,6.150010312716965e-17
29130,2024-12-22,195371,16.87977625199999,8.40136245398793e+18,2.0091712914954116e-16
29131,2024-12-22,195372,42.839331963,8.401163131899586e+18,5.099214393342414e-16
29132,2024-12-22,195376,39.26448585,8.401163131899586e+18,4.673696395789652e-16
29134,2024-12-22,195379,106.88128353,8.401414925573333e+18,1.2721819416948528e-15
29135,2024-12-22,195382,80.497891404,8.401208740743536e+18,9.581703524828222e-16
29137,2024-12-22,195389,44.112445962,8.401208740743536e+18,5.250726094694786e-16
29138,2024-12-22,195390,45.156388311,8.401208740743536e+18,5.374987064897463e-16
29139,2024-12-22,195393,47.012361285,8.401208740743536e+18,5.595904438965202e-16
29140,2024-12-22,195394,95.553095226,8.401208740743536e+18,1.1373731825349601e-15
29141,2024-12-22,195397,71.559978129,8.401414925573333e+18,8.517610279094337e-16
29143,2024-12-22,195403,68.144129262,8.401326584222692e+18,8.111115379084486e-16
29144,2024-12-22,195404,49.023566499000005,8.401326584222692e+18,5.835217332351301e-16
29147,2024-12-22,195409,59.983134719999995,8.423098104142574e+18,7.121267493073556e-16
29148,2024-12-22,195412,79.78933862400001,8.422916820593041e+18,9.47288692545609e-16
29150,2024-12-22,195419,69.038501142,8.422916820593041e+18,8.196507529696718e-16
29151,2024-12-22,195420,301.756729683,8.423170124553973e+18,3.582460347124697e-15
29154,2024-12-22,195425,75.08013428699999,8.422833080090654e+18,8.913881300161289e-16
29155,2024-12-22,195432,68.418317028,8.423214943597508e+18,8.122589472800386e-16
29157,2024-12-22,195439,79.231168851,8.423098104142574e+18,9.406416483744055e-16
29159,2024-12-22,195446,77.614392339,8.422833080090654e+18,9.214760829400724e-16
29160,2024-12-22,195448,289.723565037,8.422833080090654e+18,3.4397400765525056e-15
29161,2024-12-22,195453,118.74092461500001,8.422833080090654e+18,1.4097504187239814e-15
29164,2024-12-22,195464,2.97,8.424310594130261e+18,3.5255110395257547e-17
29165,2024-12-22,195465,118.730412474,8.426789639951494e+18,1.4089637637457798e-15
29169,2024-12-22,195476,14.995829142000002,8.426606614149218e+18,1.7795810138828981e-16
29170,2024-12-22,195477,61.831366689,8.426606614149218e+18,7.337635363822277e-16
29171,2024-12-22,195483,46.583052669000004,8.426606614149218e+18,5.528091532216756e-16
29172,2024-12-22,195488,150.896513811,8.426606614149218e+18,1.7907150614771532e-15
29173,2024-12-22,195502,59.339751230999994,8.424893358270718e+18,7.043383068195891e-16
29174,2024-12-22,195508,61.617950936999996,8.42542535769377e+18,7.313334142914563e-16
29175,2024-12-22,195514,53.549209245,8.426894671053097e+18,6.354560171369512e-16
29176,2024-12-22,195519,56.83250913900001,8.426606614149218e+18,6.744412281400659e-16
29177,2024-12-22,195524,77.87690666700001,8.426012357316503e+18,9.242439171048411e-16
29178,2024-12-22,195532,65.10001765199999,8.424867672473374e+18,7.727126428905431e-16
29179,2024-12-22,195538,8.140772037,8.426606614149218e+18,9.6607951572472e-17
29181,2024-12-23,194853,10.5,8.42481345776946e+18,1.2463183965594845e-16
29182,2024-12-23,194854,115.438278786,8.426606614149218e+18,1.3699260458197512e-15
29183,2024-12-23,194856,117.88973970299999,8.428578147829637e+18,1.3986907119483333e-15
29185,2024-12-23,194864,168.845086323,8.42478492886289e+18,2.0041471414248837e-15
29186,2024-12-23,194867,91.14688776,8.42478492886289e+18,1.081889787450067e-15
29188,2024-12-23,194870,114.0,8.424215738976207e+18,1.3532416967024922e-15
29193,2024-12-23,194880,216.24717681900003,3.1887442879739245e+19,6.781577865448719e-16
29194,2024-12-23,194886,90.263168088,8.423618402413192e+18,1.071548635941788e-15
29198,2024-12-23,194894,216.52255522500002,8.424867672473374e+18,2.570041021919497e-15
29201,2024-12-23,194902,83.825351784,8.424955129508886e+18,9.949649641503363e-16
29202,2024-12-23,194905,20.578712634000002,8.426012357316503e+18,2.4422836997302793e-16
29203,2024-12-23,194907,63.704264106,8.426012357316503e+18,7.560428516424392e-16
29205,2024-12-23,194910,58.872347006999995,8.425181415174598e+18,6.987665203382444e-16
29207,2024-12-23,194912,110.54044683299999,8.42542535769377e+18,1.3119865424011949e-15
29208,2024-12-23,194915,18.962534784000002,8.42542535769377e+18,2.250632339491816e-16
29209,2024-12-23,194917,35.045422764,8.427182727956977e+18,4.1586166925914223e-16
29212,2024-12-23,194922,110.67613975799999,8.424480063184011e+18,1.3137444557755914e-15
29216,2024-12-23,194929,88.434871473,7.737321090609679e+18,1.1429649931463757e-15
29217,2024-12-23,194932,48.684253734,7.737321090609679e+18,6.292133047584796e-16
29220,2024-12-23,194937,87.788382366,8.427597957743727e+18,1.041677389051709e-15
29222,2024-12-23,194947,101.92123965000002,8.427597957743727e+18,1.2093747252898952e-15
29223,2024-12-23,194956,58.013618310000005,8.427597957743727e+18,6.88376671512836e-16
29224,2024-12-23,194961,167.334989688,8.427597957743727e+18,1.98555971140322e-15
29225,2024-12-23,194977,111.55714012199999,8.427597957743727e+18,1.323712173757593e-15
29226,2024-12-23,194987,111.543863289,8.427597957743727e+18,1.3235546338148173e-15
29227,2024-12-23,194990,85.765498278,8.427597957743727e+18,1.0176742970895293e-15
29228,2024-12-23,194998,73.55150205,8.427597957743727e+18,8.727457386884119e-16
29229,2024-12-23,195004,132.20797860000002,8.427597957743727e+18,1.568750422871327e-15
29230,2024-12-23,195014,375.42071292,8.427597957743727e+18,4.454658549237549e-15
